Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
bioc1078,TLB20,Journal article,Open Biology,Crystal structure of folliculin reveals a hidDENN function in genetically inherited renal cancer,"Nookala RK, Langemeyer L, Pacitto A, Ochoa-Montaño B, Donaldson JC, Blaszczyk BK, Chirgadze DY, Barr FA, Bazan JF, Blundell TL","Birt–Hogg–Dubé syndrome, DENN, folliculin, renal cell carcinoma, Amino Acid Sequence, Carcinoma, Renal Cell, Crystallography, X-Ray, Death Domain Receptor Signaling Adaptor Proteins, Electrophoresis, Polyacrylamide Gel, Guanine Nucleotide Exchange Factors, Guanosine Diphosphate, Guanosine Triphosphate, Humans, Kidney Neoplasms, Models, Molecular, Molecular Sequence Data, Mutation, Protein Structure, Secondary, Tertiary, Proto-Oncogene Proteins, Sequence Homology, Amino Acid, Tumor Suppressor Proteins"
immd0556,ARG1000,Journal article,British Journal of Haematology,Guideline for the diagnosis and management of myelofibrosis,"Reilly JT, Mcmullin MF, Beer PA, Butt N, Conneally E, Duncombe A, Green AR, Michaeel NG, Gilleece MH, Hall GW, Knapper S, Mead A, Mesa RA, Sekhar M, Wilkins B, Harrison CN",
gree1192,KK101,Journal article,American Journal of Clinical Nutrition,Physical activity and all-cause mortality across levels of overall and abdominal adiposity in European men and women: The European prospective investigation into cancer and nutrition study (EPIC),"Ekelund U, Ward HA, Norat T, Luan J, May AM, Weiderpass E, Sharp SJ, Overvad K, Østergaard JN, Tjønneland A, Johnsen NF, Mesrine S, Fournier A, Fagherazzi G, Trichopoulou A, Lagiou P, Trichopoulos D, Li K, Kaaks R, Ferrari P, Licaj I, Jenab M, Bergmann M, Boeing H, Palli D, Sieri S, Panico S, Tumino R, Vineis P, Peeters PH, Monnikhof E, Bueno-de-Mesquita HB, Quirós JR, Agudo A, Sánchez MJ, Huerta JM, Ardanaz E, Arriola L, Hedblad B, Wirfält E, Sund M, Johansson M, Key TJ, Travis RC, Khaw KT, Brage S, Wareham NJ, Riboli E","Humans, Body Mass Index, Mortality, Proportional Hazards Models, Risk Factors, Cohort Studies, Follow-Up Studies, Prospective Studies, Motor Activity, Sex Characteristics, Adult, Middle Aged, Hospitals, University, Outpatient Clinics, Hospital, Europe, Female, Male, Abdominal Fat, Adiposity, Waist Circumference, Obesity, Abdominal, Self Report"
gree1192,NJW1004,Journal article,American Journal of Clinical Nutrition,Physical activity and all-cause mortality across levels of overall and abdominal adiposity in European men and women: The European prospective investigation into cancer and nutrition study (EPIC),"Ekelund U, Ward HA, Norat T, Luan J, May AM, Weiderpass E, Sharp SJ, Overvad K, Østergaard JN, Tjønneland A, Johnsen NF, Mesrine S, Fournier A, Fagherazzi G, Trichopoulou A, Lagiou P, Trichopoulos D, Li K, Kaaks R, Ferrari P, Licaj I, Jenab M, Bergmann M, Boeing H, Palli D, Sieri S, Panico S, Tumino R, Vineis P, Peeters PH, Monnikhof E, Bueno-de-Mesquita HB, Quirós JR, Agudo A, Sánchez MJ, Huerta JM, Ardanaz E, Arriola L, Hedblad B, Wirfält E, Sund M, Johansson M, Key TJ, Travis RC, Khaw KT, Brage S, Wareham NJ, Riboli E","Humans, Body Mass Index, Mortality, Proportional Hazards Models, Risk Factors, Cohort Studies, Follow-Up Studies, Prospective Studies, Motor Activity, Sex Characteristics, Adult, Middle Aged, Hospitals, University, Outpatient Clinics, Hospital, Europe, Female, Male, Abdominal Fat, Adiposity, Waist Circumference, Obesity, Abdominal, Self Report"
clme0220,HME22,Journal article,European Journal of Cancer,"The cost-effectiveness of adjuvant chemotherapy for early breast cancer: A comparison of no chemotherapy and first, second, and third generation regimens for patients with differing prognoses","Campbell HE, Epstein D, Bloomfield D, Griffin S, Manca A, Yarnold J, Bliss J, Johnson L, Earl H, Poole C, Hiller L, Dunn J, Hopwood P, Barrett-Lee P, Ellis P, Cameron D, Harris AL, Gray AM, Sculpher MJ","Adult, Aged, Antineoplastic Agents, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Cost-Benefit Analysis, Cyclophosphamide, Epirubicin, Female, Fluorouracil, Health Care Costs, Humans, Methotrexate, Middle Aged, Prognosis, Quality-Adjusted Life Years, Taxoids, Cost-effectiveness, Decision analytic modelling, Early breast cancer, DECISION-ANALYSIS MODEL, CONSERVATIVE SURGERY, RADIATION-THERAPY, OLDER PATIENTS, DOCETAXEL, WOMEN, TRIAL, EPIRUBICIN, RECURRENCE, TAMOXIFEN"
clme0220,HME22,Journal article,European Journal of Cancer,"The cost-effectiveness of adjuvant chemotherapy for early breast cancer: A comparison of no chemotherapy and first, second, and third generation regimens for patients with differing prognoses","Campbell HE, Epstein D, Bloomfield D, Griffin S, Manca A, Yarnold J, Bliss J, Johnson L, Earl H, Poole C, Hiller L, Dunn J, Hopwood P, Barrett-Lee P, Ellis P, Cameron D, Harris AL, Gray AM, Sculpher MJ","Adult, Aged, Antineoplastic Agents, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Cost-Benefit Analysis, Cyclophosphamide, Epirubicin, Female, Fluorouracil, Health Care Costs, Humans, Methotrexate, Middle Aged, Prognosis, Quality-Adjusted Life Years, Taxoids, Cost-effectiveness, Decision analytic modelling, Early breast cancer, DECISION-ANALYSIS MODEL, CONSERVATIVE SURGERY, RADIATION-THERAPY, OLDER PATIENTS, DOCETAXEL, WOMEN, TRIAL, EPIRUBICIN, RECURRENCE, TAMOXIFEN"
ndos0461,DEN22,Journal article,Journal of Clinical Epidemiology,Exploring treatment preferences facilitated recruitment to randomized controlled trials,"Mills N, Donovan JL, Wade J, Hamdy FC, Neal DE, Lane JA","Aged, Decision Making, Humans, Informed Consent, Male, Middle Aged, Multicenter Studies as Topic, Patient Preference, Patient Selection, Prostatic Neoplasms, Randomized Controlled Trials as Topic, Treatment preferences, Prostate cancer, ProtecT study, Qualitative research methods, Randomized controlled trial, Recruitment to RDTs, PATIENT PREFERENCE, CLINICAL-TRIALS, CONCEPTUAL-FRAMEWORK, QUALITATIVE RESEARCH, INFORMED-CONSENT, CANCER, PAIN, PARTICIPATION, INFORMATION, DECISIONS"
ndos0461,DEN22,Journal article,Journal of Clinical Epidemiology,Exploring treatment preferences facilitated recruitment to randomized controlled trials,"Mills N, Donovan JL, Wade J, Hamdy FC, Neal DE, Lane JA","Aged, Decision Making, Humans, Informed Consent, Male, Middle Aged, Multicenter Studies as Topic, Patient Preference, Patient Selection, Prostatic Neoplasms, Randomized Controlled Trials as Topic, Treatment preferences, Prostate cancer, ProtecT study, Qualitative research methods, Randomized controlled trial, Recruitment to RDTs, PATIENT PREFERENCE, CLINICAL-TRIALS, CONCEPTUAL-FRAMEWORK, QUALITATIVE RESEARCH, INFORMED-CONSENT, CANCER, PAIN, PARTICIPATION, INFORMATION, DECISIONS"
ndos0461,DEN22,Journal article,Journal of Clinical Epidemiology,Exploring treatment preferences facilitated recruitment to randomized controlled trials,"Mills N, Donovan JL, Wade J, Hamdy FC, Neal DE, Lane JA","Aged, Decision Making, Humans, Informed Consent, Male, Middle Aged, Multicenter Studies as Topic, Patient Preference, Patient Selection, Prostatic Neoplasms, Randomized Controlled Trials as Topic, Treatment preferences, Prostate cancer, ProtecT study, Qualitative research methods, Randomized controlled trial, Recruitment to RDTs, PATIENT PREFERENCE, CLINICAL-TRIALS, CONCEPTUAL-FRAMEWORK, QUALITATIVE RESEARCH, INFORMED-CONSENT, CANCER, PAIN, PARTICIPATION, INFORMATION, DECISIONS"
ndos0461,DEN22,Journal article,Journal of Clinical Epidemiology,Exploring treatment preferences facilitated recruitment to randomized controlled trials,"Mills N, Donovan JL, Wade J, Hamdy FC, Neal DE, Lane JA","Aged, Decision Making, Humans, Informed Consent, Male, Middle Aged, Multicenter Studies as Topic, Patient Preference, Patient Selection, Prostatic Neoplasms, Randomized Controlled Trials as Topic, Treatment preferences, Prostate cancer, ProtecT study, Qualitative research methods, Randomized controlled trial, Recruitment to RDTs, PATIENT PREFERENCE, CLINICAL-TRIALS, CONCEPTUAL-FRAMEWORK, QUALITATIVE RESEARCH, INFORMED-CONSENT, CANCER, PAIN, PARTICIPATION, INFORMATION, DECISIONS"
gree1192,KK101,Journal article,"Cancer Epidemiology, Biomarkers and Prevention",Lack of replication of seven pancreatic cancer susceptibility loci identified in two Asian populations,"Campa D, Rizzato C, Bauer AS, Werner J, Capurso G, Costello E, Talar-Wojnarowska R, Jamroziak K, Pezzilli R, Gazouli M, Khaw KT, Key TJ, Bambi F, Mohelnikova-Duchonova B, Heller A, Landi S, Vodickova L, Theodoropoulos G, Bugert P, Vodicka P, Hoheisel JD, Delle Fave G, Neoptolemos JP, Soucek P, Büchler MW, Giese N, Canzian F",
gree1192,KK101,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,NJW1004,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,KK101,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,NJW1004,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,KK101,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,NJW1004,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,KK101,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1192,NJW1004,Journal article,International Journal of Cancer,Tea and coffee consumption and risk of esophageal cancer: The European prospective investigation into cancer and nutrition study,"Zamora-Ros R, Luján-Barroso L, Bueno-de-Mesquita HB, Dik VK, Boeing H, Steffen A, Tjønneland A, Olsen A, Bech BH, Overvad K, Boutron-Ruault M-C, Racine A, Fagherazzi G, Kuhn T, Katzke V, Trichopoulou A, Lagiou P, Trichopoulos D, Tumino R, Panico S, Vineis P, Grioni S, Palli D, Weiderpass E, Skeie G, Huerta JM, Sánchez M-J, Argüelles M, Amiano P, Ardanaz E, Nilsson L, Wallner B, Lindkvist B, Wallström P, Peeters PH, Key TJ, Khaw K-T, Wareham NJ, Freisling H, Stepien M, Ferrari P, Gunter MJ, Murphy N, Riboli E, González CA","Coffee, EPIC, Esophageal cancer, Smoking status, Tea"
gree1499,KK101,Journal article,European Journal of Nutrition,Challenges in estimating the validity of dietary acrylamide measurements,"Ferrari P, Freisling H, Nicolas G, Slimani N, Duell EJ, Lujan-Barroso L, Kaaks R, Clavel-Chapelon F, Boutron-Ruault M-C, Nailler L, Polidoro S, Mattiello A, Palli D, Tumino R, Grioni S, Knüppel S, Tjønneland A, Olsen A, Overvad K, Orfanos P, Katsoulis M, Trichopoulou A, Quirós JR, Ardanaz E, Huerta JM, Etxezarreta PA, Sánchez MJ, Crowe F, Khaw K-T, Wareham NJ, Ocke M, Bueno-de-Mesquita B, Peeters PHM, Ericson U, Wirfält E, Hallmans G, Johansson I, Engeset D, Gallo V, Norat T, Riboli E",
gree1499,NJW1004,Journal article,European Journal of Nutrition,Challenges in estimating the validity of dietary acrylamide measurements,"Ferrari P, Freisling H, Nicolas G, Slimani N, Duell EJ, Lujan-Barroso L, Kaaks R, Clavel-Chapelon F, Boutron-Ruault M-C, Nailler L, Polidoro S, Mattiello A, Palli D, Tumino R, Grioni S, Knüppel S, Tjønneland A, Olsen A, Overvad K, Orfanos P, Katsoulis M, Trichopoulou A, Quirós JR, Ardanaz E, Huerta JM, Etxezarreta PA, Sánchez MJ, Crowe F, Khaw K-T, Wareham NJ, Ocke M, Bueno-de-Mesquita B, Peeters PHM, Ericson U, Wirfält E, Hallmans G, Johansson I, Engeset D, Gallo V, Norat T, Riboli E",
gree1499,KK101,Journal article,European Journal of Nutrition,Challenges in estimating the validity of dietary acrylamide measurements,"Ferrari P, Freisling H, Nicolas G, Slimani N, Duell EJ, Lujan-Barroso L, Kaaks R, Clavel-Chapelon F, Boutron-Ruault M-C, Nailler L, Polidoro S, Mattiello A, Palli D, Tumino R, Grioni S, Knüppel S, Tjønneland A, Olsen A, Overvad K, Orfanos P, Katsoulis M, Trichopoulou A, Quirós JR, Ardanaz E, Huerta JM, Etxezarreta PA, Sánchez MJ, Crowe F, Khaw K-T, Wareham NJ, Ocke M, Bueno-de-Mesquita B, Peeters PHM, Ericson U, Wirfält E, Hallmans G, Johansson I, Engeset D, Gallo V, Norat T, Riboli E",
gree1499,NJW1004,Journal article,European Journal of Nutrition,Challenges in estimating the validity of dietary acrylamide measurements,"Ferrari P, Freisling H, Nicolas G, Slimani N, Duell EJ, Lujan-Barroso L, Kaaks R, Clavel-Chapelon F, Boutron-Ruault M-C, Nailler L, Polidoro S, Mattiello A, Palli D, Tumino R, Grioni S, Knüppel S, Tjønneland A, Olsen A, Overvad K, Orfanos P, Katsoulis M, Trichopoulou A, Quirós JR, Ardanaz E, Huerta JM, Etxezarreta PA, Sánchez MJ, Crowe F, Khaw K-T, Wareham NJ, Ocke M, Bueno-de-Mesquita B, Peeters PHM, Ericson U, Wirfält E, Hallmans G, Johansson I, Engeset D, Gallo V, Norat T, Riboli E",
clme1358,SVL1000,Journal article,MedChemComm,Machine-assisted synthesis of modulators of the histone reader BRD9 using flow methods of chemistry and frontal affinity chromatography,"Guetzoyan L, Ingham RJ, Nikbin N, Rossignol J, Wolling M, Baumert M, Burgess-Brown NA, Strain-Damerell CM, Shrestha L, Brennan PE, Fedorov O, Knapp S, Ley SV",
clme0497,SVL1000,Journal article,MedChemComm,Machine-assisted synthesis of modulators of the histone reader BRD9 using flow methods of chemistry and frontal affinity chromatography,"Guetzoyan L, Ingham RJ, Nikbin N, Rossignol J, Wolling M, Baumert M, Burgess-Brown NA, Strain-Damerell CM, Shrestha L, Brennan PE, Fedorov O, Knapp S, Ley SV",
gree1192,PP10001,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE, Bundred NJ, Burchell JM, Campbell AM, Carroll JS, Clarke RB, Coles CE, Cook GJR, Cox A, Curtin NJ, Dekker LV, dos Santos Silva I, Duffy SW, Easton DF, Eccles DM, Edwards DR, Edwards J, Evans DG, Fenlon DF, Flanagan JM, Foster C, Gallagher WM, Garcia-Closas M, Gee JMW, Gescher AJ, Goh V, Groves AM, Harvey AJ, Harvie M, Hennessy BT, Hiscox S, Holen I, Howell SJ, Howell A, Hubbard G, Hulbert-Williams N, Hunter MS, Jasani B, Jones LJ, Key TJ, Kirwan CC, Kong A, Kunkler IH, Langdon SP, Leach MO, Mann DJ, Marshall JF, Martin LA, Martin SG, Macdougall JE, Miles DW, Miller WR, Morris JR, Moss SM, Mullan P, Natrajan R, O'Connor JPB, O'Connor R, Palmieri C, Pharoah PDP, Rakha EA, Reed E, Robinson SP, Sahai E, Saxton JM, Schmid P, Smalley MJ, Speirs V, Stein R, Stingl J, Streuli CH, Tutt ANJ, Velikova G, Walker RA, Watson CJ, Williams KJ, Young LS, Thompson AM",
gree1192,CJW53,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE, Bundred NJ, Burchell JM, Campbell AM, Carroll JS, Clarke RB, Coles CE, Cook GJR, Cox A, Curtin NJ, Dekker LV, dos Santos Silva I, Duffy SW, Easton DF, Eccles DM, Edwards DR, Edwards J, Evans DG, Fenlon DF, Flanagan JM, Foster C, Gallagher WM, Garcia-Closas M, Gee JMW, Gescher AJ, Goh V, Groves AM, Harvey AJ, Harvie M, Hennessy BT, Hiscox S, Holen I, Howell SJ, Howell A, Hubbard G, Hulbert-Williams N, Hunter MS, Jasani B, Jones LJ, Key TJ, Kirwan CC, Kong A, Kunkler IH, Langdon SP, Leach MO, Mann DJ, Marshall JF, Martin LA, Martin SG, Macdougall JE, Miles DW, Miller WR, Morris JR, Moss SM, Mullan P, Natrajan R, O'Connor JPB, O'Connor R, Palmieri C, Pharoah PDP, Rakha EA, Reed E, Robinson SP, Sahai E, Saxton JM, Schmid P, Smalley MJ, Speirs V, Stein R, Stingl J, Streuli CH, Tutt ANJ, Velikova G, Walker RA, Watson CJ, Williams KJ, Young LS, Thompson AM",
gree1192,DFE20,Journal article,Breast Cancer Research,Critical research gaps and translational priorities for the successful prevention and treatment of breast cancer,"Eccles SA, Aboagye EO, Ali S, Anderson AS, Armes J, Berditchevski F, Blaydes JP, Brennan K, Brown NJ, Bryant HE, Bundred NJ, Burchell JM, Campbell AM, Carroll JS, Clarke RB, Coles CE, Cook GJR, Cox A, Curtin NJ, Dekker LV, dos Santos Silva I, Duffy SW, Easton DF, Eccles DM, Edwards DR, Edwards J, Evans DG, Fenlon DF, Flanagan JM, Foster C, Gallagher WM, Garcia-Closas M, Gee JMW, Gescher AJ, Goh V, Groves AM, Harvey AJ, Harvie M, Hennessy BT, Hiscox S, Holen I, Howell SJ, Howell A, Hubbard G, Hulbert-Williams N, Hunter MS, Jasani B, Jones LJ, Key TJ, Kirwan CC, Kong A, Kunkler IH, Langdon SP, Leach MO, Mann DJ, Marshall JF, Martin LA, Martin SG, Macdougall JE, Miles DW, Miller WR, Morris JR, Moss SM, Mullan P, Natrajan R, O'Connor JPB, O'Connor R, Palmieri C, Pharoah PDP, Rakha EA, Reed E, Robinson SP, Sahai E, Saxton JM, Schmid P, Smalley MJ, Speirs V, Stein R, Stingl J, Streuli CH, Tutt ANJ, Velikova G, Walker RA, Watson CJ, Williams KJ, Young LS, Thompson AM",
gree1192,KK101,Journal article,European Journal of Epidemiology,Fruit and vegetable intake and cause-specific mortality in the EPIC study,"Leenders M, Boshuizen HC, Ferrari P, Siersema PD, Overvad K, Tjønneland A, Olsen A, Boutron-Ruault MC, Dossus L, Dartois L, Kaaks R, Li K, Boeing H, Bergmann MM, Trichopoulou A, Lagiou P, Trichopoulos D, Palli D, Krogh V, Panico S, Tumino R, Vineis P, Peeters PH, Weiderpass E, Engeset D, Braaten T, Redondo ML, Agudo A, Sánchez MJ, Amiano P, Huerta JM, Ardanaz E, Drake I, Sonestedt E, Johansson I, Winkvist A, Khaw KT, Wareham NJ, Key TJ, Bradbury KE, Johansson M, Licaj I, Gunter MJ, Murphy N, Riboli E, Bueno-de-Mesquita HB","Humans, Fruit, Vegetables, Neoplasms, Cardiovascular Diseases, Diet, Diet Surveys, Questionnaires, Incidence, Cause of Death, Proportional Hazards Models, Risk Factors, Prospective Studies, Food Habits, Life Style, Adult, Aged, Middle Aged, Europe, Female, Male"
gree1192,NJW1004,Journal article,European Journal of Epidemiology,Fruit and vegetable intake and cause-specific mortality in the EPIC study,"Leenders M, Boshuizen HC, Ferrari P, Siersema PD, Overvad K, Tjønneland A, Olsen A, Boutron-Ruault MC, Dossus L, Dartois L, Kaaks R, Li K, Boeing H, Bergmann MM, Trichopoulou A, Lagiou P, Trichopoulos D, Palli D, Krogh V, Panico S, Tumino R, Vineis P, Peeters PH, Weiderpass E, Engeset D, Braaten T, Redondo ML, Agudo A, Sánchez MJ, Amiano P, Huerta JM, Ardanaz E, Drake I, Sonestedt E, Johansson I, Winkvist A, Khaw KT, Wareham NJ, Key TJ, Bradbury KE, Johansson M, Licaj I, Gunter MJ, Murphy N, Riboli E, Bueno-de-Mesquita HB","Humans, Fruit, Vegetables, Neoplasms, Cardiovascular Diseases, Diet, Diet Surveys, Questionnaires, Incidence, Cause of Death, Proportional Hazards Models, Risk Factors, Prospective Studies, Food Habits, Life Style, Adult, Aged, Middle Aged, Europe, Female, Male"
gree1192,JLG40,Journal article,The Lancet Diabetes and Endocrinology,Differences in the prospective association between individual plasma phospholipid saturated fatty acids and incident type 2 diabetes: The EPIC-InterAct case-cohort study,"Forouhi NG, Koulman A, Sharp SJ, Imamura F, Kröger J, Schulze MB, Crowe FL, Huerta JM, Guevara M, Beulens JWJ, van Woudenbergh GJ, Wang L, Summerhill K, Griffin JL, Feskens EJM, Amiano P, Boeing H, Clavel-Chapelon F, Dartois L, Fagherazzi G, Franks PW, Gonzalez C, Jakobsen MU, Kaaks R, Key TJ, Khaw KT, Kühn T, Mattiello A, Nilsson PM, Overvad K, Pala V, Palli D, Quirós JR, Rolandsson O, Roswall N, Sacerdote C, Sánchez MJ, Slimani N, Spijkerman AMW, Tjonneland A, Tormo MJ, Tumino R, van der A DL, van der Schouw YT, Langenberg C, Riboli E, Wareham NJ",
gree1192,KK101,Journal article,The Lancet Diabetes and Endocrinology,Differences in the prospective association between individual plasma phospholipid saturated fatty acids and incident type 2 diabetes: The EPIC-InterAct case-cohort study,"Forouhi NG, Koulman A, Sharp SJ, Imamura F, Kröger J, Schulze MB, Crowe FL, Huerta JM, Guevara M, Beulens JWJ, van Woudenbergh GJ, Wang L, Summerhill K, Griffin JL, Feskens EJM, Amiano P, Boeing H, Clavel-Chapelon F, Dartois L, Fagherazzi G, Franks PW, Gonzalez C, Jakobsen MU, Kaaks R, Key TJ, Khaw KT, Kühn T, Mattiello A, Nilsson PM, Overvad K, Pala V, Palli D, Quirós JR, Rolandsson O, Roswall N, Sacerdote C, Sánchez MJ, Slimani N, Spijkerman AMW, Tjonneland A, Tormo MJ, Tumino R, van der A DL, van der Schouw YT, Langenberg C, Riboli E, Wareham NJ",
gree1192,NJW1004,Journal article,The Lancet Diabetes and Endocrinology,Differences in the prospective association between individual plasma phospholipid saturated fatty acids and incident type 2 diabetes: The EPIC-InterAct case-cohort study,"Forouhi NG, Koulman A, Sharp SJ, Imamura F, Kröger J, Schulze MB, Crowe FL, Huerta JM, Guevara M, Beulens JWJ, van Woudenbergh GJ, Wang L, Summerhill K, Griffin JL, Feskens EJM, Amiano P, Boeing H, Clavel-Chapelon F, Dartois L, Fagherazzi G, Franks PW, Gonzalez C, Jakobsen MU, Kaaks R, Key TJ, Khaw KT, Kühn T, Mattiello A, Nilsson PM, Overvad K, Pala V, Palli D, Quirós JR, Rolandsson O, Roswall N, Sacerdote C, Sánchez MJ, Slimani N, Spijkerman AMW, Tjonneland A, Tormo MJ, Tumino R, van der A DL, van der Schouw YT, Langenberg C, Riboli E, Wareham NJ",
