Collaborator1,Collaborator2,Type,Publication Name,Title,Co-authors,Keywords
stat0004,NJW1004,Journal article,Nature Genetics,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes,"Morris AP, Voight BF, Teslovich TM, Ferreira T, Segrè AV, Steinthorsdottir V, Strawbridge RJ, Khan H, Grallert H, Mahajan A, Prokopenko I, Kang HM, Dina C, Esko T, Fraser RM, Kanoni S, Kumar A, Lagou V, Langenberg C, Luan J, Lindgren CM, Müller-Nurasyid M, Pechlivanis S, Rayner NW, Scott LJ, Wiltshire S, Yengo L, Kinnunen L, Rossin EJ, Raychaudhuri S, Johnson AD, Dimas AS, Loos RJ, Vedantam S, Chen H, Florez JC, Fox C, Liu CT, Rybin D, Couper DJ, Kao WH, Li M, Cornelis MC, Kraft P, Sun Q, van Dam RM, Stringham HM, Chines PS, Fischer K, Fontanillas P, Holmen OL, Hunt SE, Jackson AU, Kong A, Lawrence R, Meyer J, Perry JR, Platou CG, Potter S, Rehnberg E, Robertson N, Sivapalaratnam S, Stančáková A, Stirrups K, Thorleifsson G, Tikkanen E, Wood AR, Almgren P, Atalay M, Benediktsson R, Bonnycastle LL, Burtt N, Carey J, Charpentier G, Crenshaw AT, Doney AS, Dorkhan M, Edkins S, Emilsson V, Eury E, Forsen T, Gertow K, Gigante B, Grant GB, Groves CJ, Guiducci C, Herder C, Hreidarsson AB, Hui J, James A, Jonsson A, Rathmann W, Klopp N, Kravic J, Krjutškov K, Langford C, Leander K, Lindholm E, Lobbens S, Männistö S, Mirza G, Mühleisen TW, Musk B, Parkin M, Rallidis L, Saramies J, Sennblad B, Shah S, Sigurðsson G, Silveira A, Steinbach G, Thorand B, Trakalo J, Veglia F, Wennauer R, Winckler W, Zabaneh D, Campbell H, van Duijn C, Uitterlinden AG, Hofman A, Sijbrands E, Abecasis GR, Owen KR, Zeggini E, Trip MD, Forouhi NG, Syvänen AC, Eriksson JG, Peltonen L, Nöthen MM, Balkau B, Palmer CN, Lyssenko V, Tuomi T, Isomaa B, Hunter DJ, Qi L, Wellcome Trust Case Control Consortium, Meta-Analyses of Glucose and Insulin-related traits Consortium (MAGIC) Investigators, Genetic Investigation of ANthropometric Traits (GIANT) Consortium, Asian Genetic Epidemiology Network–Type 2 Diabetes (AGEN-T2D) Consortium, South Asian Type 2 Diabetes (SAT2D) Consortium, Shuldiner AR, Roden M, Barroso I, Wilsgaard T, Beilby J, Hovingh K, Price JF, Wilson JF, Rauramaa R, Lakka TA, Lind L, Dedoussis G, Njølstad I, Pedersen NL, Khaw KT, Wareham NJ, Keinanen-Kiukaanniemi SM, Saaristo TE, Korpi-Hyövälti E, Saltevo J, Laakso M, Kuusisto J, Metspalu A, Collins FS, Mohlke KL, Bergman RN, Tuomilehto J, Boehm BO, Gieger C, Hveem K, Cauchi S, Froguel P, Baldassarre D, Tremoli E, Humphries SE, Saleheen D, Danesh J, Ingelsson E, Ripatti S, Salomaa V, Erbel R, Jöckel KH, Moebus S, Peters A, Illig T, de Faire U, Hamsten A, Morris AD, Donnelly PJ, Frayling TM, Hattersley AT, Boerwinkle E, Melander O, Kathiresan S, Nilsson PM, Deloukas P, Thorsteinsdottir U, Groop LC, Stefansson K, Hu F, Pankow JS, Dupuis J, Meigs JB, Altshuler D, Boehnke M, McCarthy MI, DIAbetes Genetics Replication And Meta-analysis (DIAGRAM) Consortium","Case-Control Studies, Diabetes Mellitus, Type 2, Female, Genes, Genetic Predisposition to Disease, Genome-Wide Association Study, Humans, Linkage Disequilibrium, Male, Pakistan, Polymorphism, Single Nucleotide, Sex Factors"
clme0240,ERC24,Journal article,Blood,"Hypoxia-inducible factor 2a regulates key neutrophil functions in humans, mice, and zebrafish","Thompson AA, Elks PM, Marriott HM, Eamsamarng S, Higgins KR, Lewis A, Williams L, Parmar S, Shaw G, McGrath EE, Formenti F, Van Eeden FJ, Kinnula VL, Pugh CW, Sabroe I, Dockrell DH, Chilvers ER, Robbins PA, Percy MJ, Simon MC, Johnson RS, Renshaw SA, Whyte MK, Walmsley SR","Animals, Apoptosis, Basic Helix-Loop-Helix Transcription Factors, Cell Hypoxia, Gene Expression Regulation, Green Fluorescent Proteins, Humans, Immunohistochemistry, Inflammation, Mice, Inbred C57BL, Muramidase, Neutrophils, Phagocytosis, Phenotype, RNA, Respiratory Burst, Zebrafish"
clme0240,RSJ33,Journal article,Blood,"Hypoxia-inducible factor 2a regulates key neutrophil functions in humans, mice, and zebrafish","Thompson AA, Elks PM, Marriott HM, Eamsamarng S, Higgins KR, Lewis A, Williams L, Parmar S, Shaw G, McGrath EE, Formenti F, Van Eeden FJ, Kinnula VL, Pugh CW, Sabroe I, Dockrell DH, Chilvers ER, Robbins PA, Percy MJ, Simon MC, Johnson RS, Renshaw SA, Whyte MK, Walmsley SR","Animals, Apoptosis, Basic Helix-Loop-Helix Transcription Factors, Cell Hypoxia, Gene Expression Regulation, Green Fluorescent Proteins, Humans, Immunohistochemistry, Inflammation, Mice, Inbred C57BL, Muramidase, Neutrophils, Phagocytosis, Phenotype, RNA, Respiratory Burst, Zebrafish"
clme0497,CA26,Journal article,Journal of Medicinal Chemistry,Targeting low-druggability bromodomains: Fragment based screening and inhibitor design against the BAZ2B bromodomain,"Ferguson FM, Fedorov O, Chaikuad A, Philpott M, Muniz JR, Felletar I, von Delft F, Heightman T, Knapp S, Abell C, Ciulli A","Drug Design, Humans, Ligands, Models, Molecular, Molecular Structure, Proteins, Structure-Activity Relationship, Zinc Fingers"
bioc1078,TLB20,Journal article,Open Biology,Crystal structure of folliculin reveals a hidDENN function in genetically inherited renal cancer,"Nookala RK, Langemeyer L, Pacitto A, Ochoa-Montaño B, Donaldson JC, Blaszczyk BK, Chirgadze DY, Barr FA, Bazan JF, Blundell TL","Birt–Hogg–Dubé syndrome, DENN, folliculin, renal cell carcinoma, Amino Acid Sequence, Carcinoma, Renal Cell, Crystallography, X-Ray, Death Domain Receptor Signaling Adaptor Proteins, Electrophoresis, Polyacrylamide Gel, Guanine Nucleotide Exchange Factors, Guanosine Diphosphate, Guanosine Triphosphate, Humans, Kidney Neoplasms, Models, Molecular, Molecular Sequence Data, Mutation, Protein Structure, Secondary, Tertiary, Proto-Oncogene Proteins, Sequence Homology, Amino Acid, Tumor Suppressor Proteins"
whgu0527,SPJ13,Journal article,Molecular Cell,Regulation of DNA-End Resection by hnRNPU-like Proteins Promotes DNA Double-Strand Break Signaling and Repair,"Polo SE, Blackford AN, Chapman JR, Baskcomb L, Gravel S, Rusch A, Thomas A, Blundred R, Smith P, Kzhyshkowska J, Dobner T, Taylor AM, Turnell AS, Stewart GS, Grand RJ, Jackson SP","Carrier Proteins, Cell Cycle Proteins, DNA Breaks, Double-Stranded, DNA End-Joining Repair, DNA Repair Enzymes, DNA-Binding Proteins, Heterogeneous-Nuclear Ribonucleoproteins, Humans, Nuclear Proteins, Signal Transduction, Transcription Factors, MRE11-RAD50-NBS1 COMPLEX, SACCHAROMYCES-CEREVISIAE, MAMMALIAN-CELLS, DAMAGE RESPONSE, HOMOLOGOUS RECOMBINATION, REPLICATION STRESS, ATM ACTIVATION, MRN COMPLEX, CHROMATIN, SGS1"
whgu0274,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
whgu0172,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
immd0237,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
clme0240,PHM29,Journal article,Cancer Cell,Renal Cyst Formation in Fh1-Deficient Mice Is Independent of the Hif/Phd Pathway: Roles for Fumarate in KEAP1 Succination and Nrf2 Signaling,"Adam J, Hatipoglu E, O'Flaherty L, Ternette N, Sahgal N, Lockstone H, Baban D, Nye E, Stamp GW, Wolhuter K, Stevens M, Fischer R, Carmeliet P, Maxwell PH, Pugh CW, Frizzell N, Soga T, Kessler BM, El-Bahrawy M, Ratcliffe PJ, Pollard PJ","Adaptor Proteins, Signal Transducing, Animals, Antioxidants, Cell Hypoxia, Cytoskeletal Proteins, Fumarate Hydratase, Fumarates, Gene Expression Regulation, Neoplastic, Hypoxia-Inducible Factor 1, Kidney Diseases, Cystic, Mice, NF-E2-Related Factor 2, Procollagen-Proline Dioxygenase, Signal Transduction, Succinates"
card0027,KBK21,Journal article,Journal of the American College of Cardiology,Secretory phospholipase A2-IIA and cardiovascular disease: A mendelian randomization study,"Holmes MV, Simon T, Exeter HJ, Folkersen L, Asselbergs FW, Guardiola M, Cooper JA, Palmen J, Hubacek JA, Carruthers KF, Horne BD, Brunisholz KD, Mega JL, van Iperen EP, Li M, Leusink M, Trompet S, Verschuren JJ, Hovingh GK, Dehghan A, Nelson CP, Kotti S, Danchin N, Scholz M, Haase CL, Rothenbacher D, Swerdlow DI, Kuchenbaecker KB, Staines-Urias E, Goel A, van 't Hooft F, Gertow K, de Faire U, Panayiotou AG, Tremoli E, Baldassarre D, Veglia F, Holdt LM, Beutner F, Gansevoort RT, Navis GJ, Mateo Leach I, Breitling LP, Brenner H, Thiery J, Dallmeier D, Franco-Cereceda A, Boer JM, Stephens JW, Hofker MH, Tedgui A, Hofman A, Uitterlinden AG, Adamkova V, Pitha J, Onland-Moret NC, Cramer MJ, Nathoe HM, Spiering W, Klungel OH, Kumari M, Whincup PH, Morrow DA, Braund PS, Hall AS, Olsson AG, Doevendans PA, Trip MD, Tobin MD, Hamsten A, Watkins H, Koenig W, Nicolaides AN, Teupser D, Day IN, Carlquist JF, Gaunt TR, Ford I, Sattar N, Tsimikas S, Schwartz GG, Lawlor DA, Morris RW, Sandhu MS, Poledne R, Maitland-van der Zee AH, Khaw KT, Keating BJ, van der Harst P, Price JF, Mehta SR, Yusuf S, Witteman JC, Franco OH, Jukema JW, de Knijff P, Tybjaerg-Hansen A, Rader DJ, Farrall M, Samani NJ, Kivimaki M, Fox KA, Humphries SE, Anderson JL, Boekholdt SM, Palmer TM, Eriksson P, Paré G, Hingorani AD, Sabatine MS, Mallat Z, Casas JP, Talmud PJ","ACS, CI, LDL-C, MI, MVE, Mendelian randomization, OR, RCT, SNP, acute coronary syndrome(s), cardiovascular diseases, confidence interval, drug development, epidemiology, genetics, low-density lipoprotein cholesterol, major vascular events, myocardial infarction, odds ratio, randomized clinical trial, sPLA(2), secretory phospholipase A(2), single-nucleotide polymorphism, Alleles, Cardiovascular Diseases, DNA, Gene Expression Regulation, Global Health, Humans, Incidence, Mendelian Randomization Analysis, Phospholipases A2, Secretory"
gree1192,AMD24,Journal article,Nature Genetics,Identification of 23 new prostate cancer susceptibility loci using the iCOGS custom genotyping array,"Eeles RA, Olama AA, Benlloch S, Saunders EJ, Leongamornlert DA, Tymrakiewicz M, Ghoussaini M, Luccarini C, Dennis J, Jugurnauth-Little S, Dadaev T, Neal DE, Hamdy FC, Donovan JL, Muir K, Giles GG, Severi G, Wiklund F, Gronberg H, Haiman CA, Schumacher F, Henderson BE, Le Marchand L, Lindstrom S, Kraft P, Hunter DJ, Gapstur S, Chanock SJ, Berndt SI, Albanes D, Andriole G, Schleutker J, Weischer M, Canzian F, Riboli E, Key TJ, Travis RC, Campa D, Ingles SA, John EM, Hayes RB, Pharoah PD, Pashayan N, Khaw KT, Stanford JL, Ostrander EA, Signorello LB, Thibodeau SN, Schaid D, Maier C, Vogel W, Kibel AS, Cybulski C, Lubinski J, Cannon-Albright L, Brenner H, Park JY, Kaneva R, Batra J, Spurdle AB, Clements JA, Teixeira MR, Dicks E, Lee A, Dunning AM, Baynes C, Conroy D, Maranian MJ, Ahmed S, Govindasami K, Guy M, Wilkinson RA, Sawyer EJ, Morgan A, Dearnaley DP, Horwich A, Huddart RA, Khoo VS, Parker CC, Van As NJ, Woodhouse CJ, Thompson A, Dudderidge T, Ogden C, Cooper CS, Lophatananon A, Cox A, Southey MC, Hopper JL, English DR, Aly M, Adolfsson J, Xu J, Zheng SL, Yeager M, Kaaks R, Diver WR, Gaudet MM, Stern MC, Corral R, Joshi AD, Shahabi A, Wahlfors T, Tammela TL, Auvinen A, Virtamo J, Klarskov P, Nordestgaard BG, Røder MA, Nielsen SF, Bojesen SE, Siddiq A, Fitzgerald LM, Kolb S, Kwon EM, Karyadi DM, Blot WJ, Zheng W, Cai Q, McDonnell SK, Rinckleb AE, Drake B, Colditz G, Wokolorczyk D, Stephenson RA, Teerlink C, Muller H, Rothenbacher D, Sellers TA, Lin HY, Slavov C, Mitev V, Lose F, Srinivasan S, Maia S, Paulo P, Lange E, Cooney KA, Antoniou AC, Vincent D, Bacot F, Tessier DC, COGS–Cancer Research UK GWAS–ELLIPSE (part of GAME-ON) Initiative, Australian Prostate Cancer Bioresource, UK Genetic Prostate Cancer Study Collaborators/British Association of Urological Surgeons' Section of Oncology, UK ProtecT (Prostate testing for cancer and Treatment) Study Collaborators, PRACTICAL (Prostate Cancer Association Group to Investigate Cancer-Associated Alterations in the Genome) Consortium, Kote-Jarai Z, Easton DF","Case-Control Studies, Cooperative Behavior, Genetic Loci, Genetic Predisposition to Disease, Genome-Wide Association Study, Genotype, Humans, Male, Meta-Analysis as Topic, Oligonucleotide Array Sequence Analysis, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors"
gree1192,PP10001,Journal article,Nature Genetics,Identification of 23 new prostate cancer susceptibility loci using the iCOGS custom genotyping array,"Eeles RA, Olama AA, Benlloch S, Saunders EJ, Leongamornlert DA, Tymrakiewicz M, Ghoussaini M, Luccarini C, Dennis J, Jugurnauth-Little S, Dadaev T, Neal DE, Hamdy FC, Donovan JL, Muir K, Giles GG, Severi G, Wiklund F, Gronberg H, Haiman CA, Schumacher F, Henderson BE, Le Marchand L, Lindstrom S, Kraft P, Hunter DJ, Gapstur S, Chanock SJ, Berndt SI, Albanes D, Andriole G, Schleutker J, Weischer M, Canzian F, Riboli E, Key TJ, Travis RC, Campa D, Ingles SA, John EM, Hayes RB, Pharoah PD, Pashayan N, Khaw KT, Stanford JL, Ostrander EA, Signorello LB, Thibodeau SN, Schaid D, Maier C, Vogel W, Kibel AS, Cybulski C, Lubinski J, Cannon-Albright L, Brenner H, Park JY, Kaneva R, Batra J, Spurdle AB, Clements JA, Teixeira MR, Dicks E, Lee A, Dunning AM, Baynes C, Conroy D, Maranian MJ, Ahmed S, Govindasami K, Guy M, Wilkinson RA, Sawyer EJ, Morgan A, Dearnaley DP, Horwich A, Huddart RA, Khoo VS, Parker CC, Van As NJ, Woodhouse CJ, Thompson A, Dudderidge T, Ogden C, Cooper CS, Lophatananon A, Cox A, Southey MC, Hopper JL, English DR, Aly M, Adolfsson J, Xu J, Zheng SL, Yeager M, Kaaks R, Diver WR, Gaudet MM, Stern MC, Corral R, Joshi AD, Shahabi A, Wahlfors T, Tammela TL, Auvinen A, Virtamo J, Klarskov P, Nordestgaard BG, Røder MA, Nielsen SF, Bojesen SE, Siddiq A, Fitzgerald LM, Kolb S, Kwon EM, Karyadi DM, Blot WJ, Zheng W, Cai Q, McDonnell SK, Rinckleb AE, Drake B, Colditz G, Wokolorczyk D, Stephenson RA, Teerlink C, Muller H, Rothenbacher D, Sellers TA, Lin HY, Slavov C, Mitev V, Lose F, Srinivasan S, Maia S, Paulo P, Lange E, Cooney KA, Antoniou AC, Vincent D, Bacot F, Tessier DC, COGS–Cancer Research UK GWAS–ELLIPSE (part of GAME-ON) Initiative, Australian Prostate Cancer Bioresource, UK Genetic Prostate Cancer Study Collaborators/British Association of Urological Surgeons' Section of Oncology, UK ProtecT (Prostate testing for cancer and Treatment) Study Collaborators, PRACTICAL (Prostate Cancer Association Group to Investigate Cancer-Associated Alterations in the Genome) Consortium, Kote-Jarai Z, Easton DF","Case-Control Studies, Cooperative Behavior, Genetic Loci, Genetic Predisposition to Disease, Genome-Wide Association Study, Genotype, Humans, Male, Meta-Analysis as Topic, Oligonucleotide Array Sequence Analysis, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors"
gree1192,ACA20,Journal article,Nature Genetics,Identification of 23 new prostate cancer susceptibility loci using the iCOGS custom genotyping array,"Eeles RA, Olama AA, Benlloch S, Saunders EJ, Leongamornlert DA, Tymrakiewicz M, Ghoussaini M, Luccarini C, Dennis J, Jugurnauth-Little S, Dadaev T, Neal DE, Hamdy FC, Donovan JL, Muir K, Giles GG, Severi G, Wiklund F, Gronberg H, Haiman CA, Schumacher F, Henderson BE, Le Marchand L, Lindstrom S, Kraft P, Hunter DJ, Gapstur S, Chanock SJ, Berndt SI, Albanes D, Andriole G, Schleutker J, Weischer M, Canzian F, Riboli E, Key TJ, Travis RC, Campa D, Ingles SA, John EM, Hayes RB, Pharoah PD, Pashayan N, Khaw KT, Stanford JL, Ostrander EA, Signorello LB, Thibodeau SN, Schaid D, Maier C, Vogel W, Kibel AS, Cybulski C, Lubinski J, Cannon-Albright L, Brenner H, Park JY, Kaneva R, Batra J, Spurdle AB, Clements JA, Teixeira MR, Dicks E, Lee A, Dunning AM, Baynes C, Conroy D, Maranian MJ, Ahmed S, Govindasami K, Guy M, Wilkinson RA, Sawyer EJ, Morgan A, Dearnaley DP, Horwich A, Huddart RA, Khoo VS, Parker CC, Van As NJ, Woodhouse CJ, Thompson A, Dudderidge T, Ogden C, Cooper CS, Lophatananon A, Cox A, Southey MC, Hopper JL, English DR, Aly M, Adolfsson J, Xu J, Zheng SL, Yeager M, Kaaks R, Diver WR, Gaudet MM, Stern MC, Corral R, Joshi AD, Shahabi A, Wahlfors T, Tammela TL, Auvinen A, Virtamo J, Klarskov P, Nordestgaard BG, Røder MA, Nielsen SF, Bojesen SE, Siddiq A, Fitzgerald LM, Kolb S, Kwon EM, Karyadi DM, Blot WJ, Zheng W, Cai Q, McDonnell SK, Rinckleb AE, Drake B, Colditz G, Wokolorczyk D, Stephenson RA, Teerlink C, Muller H, Rothenbacher D, Sellers TA, Lin HY, Slavov C, Mitev V, Lose F, Srinivasan S, Maia S, Paulo P, Lange E, Cooney KA, Antoniou AC, Vincent D, Bacot F, Tessier DC, COGS–Cancer Research UK GWAS–ELLIPSE (part of GAME-ON) Initiative, Australian Prostate Cancer Bioresource, UK Genetic Prostate Cancer Study Collaborators/British Association of Urological Surgeons' Section of Oncology, UK ProtecT (Prostate testing for cancer and Treatment) Study Collaborators, PRACTICAL (Prostate Cancer Association Group to Investigate Cancer-Associated Alterations in the Genome) Consortium, Kote-Jarai Z, Easton DF","Case-Control Studies, Cooperative Behavior, Genetic Loci, Genetic Predisposition to Disease, Genome-Wide Association Study, Genotype, Humans, Male, Meta-Analysis as Topic, Oligonucleotide Array Sequence Analysis, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors"
gree1192,jgd29,Journal article,Nature Genetics,Identification of 23 new prostate cancer susceptibility loci using the iCOGS custom genotyping array,"Eeles RA, Olama AA, Benlloch S, Saunders EJ, Leongamornlert DA, Tymrakiewicz M, Ghoussaini M, Luccarini C, Dennis J, Jugurnauth-Little S, Dadaev T, Neal DE, Hamdy FC, Donovan JL, Muir K, Giles GG, Severi G, Wiklund F, Gronberg H, Haiman CA, Schumacher F, Henderson BE, Le Marchand L, Lindstrom S, Kraft P, Hunter DJ, Gapstur S, Chanock SJ, Berndt SI, Albanes D, Andriole G, Schleutker J, Weischer M, Canzian F, Riboli E, Key TJ, Travis RC, Campa D, Ingles SA, John EM, Hayes RB, Pharoah PD, Pashayan N, Khaw KT, Stanford JL, Ostrander EA, Signorello LB, Thibodeau SN, Schaid D, Maier C, Vogel W, Kibel AS, Cybulski C, Lubinski J, Cannon-Albright L, Brenner H, Park JY, Kaneva R, Batra J, Spurdle AB, Clements JA, Teixeira MR, Dicks E, Lee A, Dunning AM, Baynes C, Conroy D, Maranian MJ, Ahmed S, Govindasami K, Guy M, Wilkinson RA, Sawyer EJ, Morgan A, Dearnaley DP, Horwich A, Huddart RA, Khoo VS, Parker CC, Van As NJ, Woodhouse CJ, Thompson A, Dudderidge T, Ogden C, Cooper CS, Lophatananon A, Cox A, Southey MC, Hopper JL, English DR, Aly M, Adolfsson J, Xu J, Zheng SL, Yeager M, Kaaks R, Diver WR, Gaudet MM, Stern MC, Corral R, Joshi AD, Shahabi A, Wahlfors T, Tammela TL, Auvinen A, Virtamo J, Klarskov P, Nordestgaard BG, Røder MA, Nielsen SF, Bojesen SE, Siddiq A, Fitzgerald LM, Kolb S, Kwon EM, Karyadi DM, Blot WJ, Zheng W, Cai Q, McDonnell SK, Rinckleb AE, Drake B, Colditz G, Wokolorczyk D, Stephenson RA, Teerlink C, Muller H, Rothenbacher D, Sellers TA, Lin HY, Slavov C, Mitev V, Lose F, Srinivasan S, Maia S, Paulo P, Lange E, Cooney KA, Antoniou AC, Vincent D, Bacot F, Tessier DC, COGS–Cancer Research UK GWAS–ELLIPSE (part of GAME-ON) Initiative, Australian Prostate Cancer Bioresource, UK Genetic Prostate Cancer Study Collaborators/British Association of Urological Surgeons' Section of Oncology, UK ProtecT (Prostate testing for cancer and Treatment) Study Collaborators, PRACTICAL (Prostate Cancer Association Group to Investigate Cancer-Associated Alterations in the Genome) Consortium, Kote-Jarai Z, Easton DF","Case-Control Studies, Cooperative Behavior, Genetic Loci, Genetic Predisposition to Disease, Genome-Wide Association Study, Genotype, Humans, Male, Meta-Analysis as Topic, Oligonucleotide Array Sequence Analysis, Polymorphism, Single Nucleotide, Prostatic Neoplasms, Risk Factors"
bioc0212,JLG40,Journal article,NMR in Biomedicine,Determining the in vivo regulation of cardiac pyruvate dehydrogenase based on label flux from hyperpolarised [1-C-13]pyruvate,"Schroeder MA, Atherton HJ, Heather LC, Griffin JL, Clarke K, Radda GK, Tyler DJ","Animals, Carbon Isotopes, Magnetic Resonance Spectroscopy, Male, Myocardium, Pyruvate Dehydrogenase Complex, Pyruvic Acid, Rats, Wistar, cardiac metabolism, hyperpolarisation, MRS, metabolic regulation, pyruvate dehydrogenase, RAT-HEART MITOCHONDRIA, ACTIVATED RECEPTOR-ALPHA, CITRIC ACID CYCLE, MAGNETIC-RESONANCE, GLUCOSE-OXIDATION, FATTY-ACIDS, METABOLISM, STARVATION, COMPLEX, KINASE"
orms0061,JT233,Journal article,Arthritis and Rheumatism,Blockade of NKG2D Ameliorates Disease in Mice With Collagen-Induced Arthritis A Potential Pathogenic Role in Chronic Inflammatory Arthritis,"Andersson AK, Sumariwalla PF, McCann FE, Amjadi P, Chang C, McNamee K, Tornehave D, Haase C, Agersø H, Stennicke VW, Ahern D, Ursø B, Trowsdale J, Feldmann M, Brennan FM","Animals, Antibodies, Monoclonal, Arthritis, Experimental, Cells, Cultured, Coculture Techniques, Joints, Killer Cells, Natural, Male, Mice, Inbred DBA, NK Cell Lectin-Like Receptor Subfamily K, Synovial Membrane, NATURAL-KILLER-CELLS, EXPERIMENTAL AUTOIMMUNE ENCEPHALOMYELITIS, SYSTEMIC-LUPUS-ERYTHEMATOSUS, RHEUMATOID-ARTHRITIS, T-CELLS, NK CELLS, SYNOVIAL-FLUID, CELIAC-DISEASE, IFN-GAMMA, ACTIVATION"
immd0180,TGQE2,Journal article,BMC Cancer,Fatal case of sorafenib-associated idiosyncratic hepatotoxicity in the adjuvant treatment of a patient with renal cell carcinoma,"Fairfax BP, Pratap S, Roberts IS, Collier J, Kaplan R, Meade AM, Ritchie AW, Eisen T, Macaulay VM, Protheroe A","Acute Kidney Injury, Antineoplastic Agents, Carcinoma, Renal Cell, Chemotherapy, Adjuvant, Fatal Outcome, Humans, Kidney Neoplasms, Male, Middle Aged, Niacinamide, Phenylurea Compounds, Protein Kinase Inhibitors, Randomized Controlled Trials as Topic"
clme0220,HME22,Journal article,European Journal of Cancer,"The cost-effectiveness of adjuvant chemotherapy for early breast cancer: A comparison of no chemotherapy and first, second, and third generation regimens for patients with differing prognoses","Campbell HE, Epstein D, Bloomfield D, Griffin S, Manca A, Yarnold J, Bliss J, Johnson L, Earl H, Poole C, Hiller L, Dunn J, Hopwood P, Barrett-Lee P, Ellis P, Cameron D, Harris AL, Gray AM, Sculpher MJ","Adult, Aged, Antineoplastic Agents, Antineoplastic Combined Chemotherapy Protocols, Breast Neoplasms, Chemotherapy, Adjuvant, Cost-Benefit Analysis, Cyclophosphamide, Epirubicin, Female, Fluorouracil, Health Care Costs, Humans, Methotrexate, Middle Aged, Prognosis, Quality-Adjusted Life Years, Taxoids, Cost-effectiveness, Decision analytic modelling, Early breast cancer, DECISION-ANALYSIS MODEL, CONSERVATIVE SURGERY, RADIATION-THERAPY, OLDER PATIENTS, DOCETAXEL, WOMEN, TRIAL, EPIRUBICIN, RECURRENCE, TAMOXIFEN"
